Mod:Item:MetaData, Localized Name
galacticraftcore:basic_item:12, Blue Solar Wafer
galacticraftcore:basic_item:13, Basic Wafer
galacticraftcore:basic_item:14, Advanced Wafer
galacticraftcore:basic_item:19, Frequency Module
galacticraftcore:basic_item:20, Ambient Thermal Controller
galacticraftcore:food:0, Can of Food
galacticraftcore:food:1, Can of Food
galacticraftcore:food:2, Can of Food
galacticraftcore:food:3, Can of Food
galacticraftcore:food:9, Canned Beef
galacticraftcore:food:4, Cheese Slice
galacticraftcore:food:5, Burger Bun
galacticraftcore:food:6, Ground Beef (Raw)
galacticraftcore:food:7, Beef Patty (Cooked)
galacticraftcore:food:8, Cheeseburger
galacticraftcore:battery, Battery
galacticraftcore:infinite_battery, Infinite Battery
galacticraftcore:meteor_chunk:0, Throwable Meteor Chunk
galacticraftcore:meteor_chunk:1, Throwable Meteor Chunk
galacticraftcore:cheese_curd, Cheese Curd
galacticraftcore:meteoric_iron_raw, Raw Meteoric Iron
galacticraftcore:item_basic_moon:0, Meteoric Iron Ingot
galacticraftcore:item_basic_moon:1, Compressed Meteoric Iron
galacticraftcore:item_basic_moon:2, Lunar Sapphire
galacticraftcore:flag, Flag
galacticraftcore:parachute:0, Parachute
galacticraftcore:parachute:1, Black Parachute
galacticraftcore:parachute:2, Light Blue Parachute
galacticraftcore:parachute:3, Lime Parachute
galacticraftcore:parachute:4, Brown Parachute
galacticraftcore:parachute:5, Blue Parachute
galacticraftcore:parachute:6, Gray Parachute
galacticraftcore:parachute:7, Green Parachute
galacticraftcore:parachute:8, Light Gray Parachute
galacticraftcore:parachute:9, Magenta Parachute
galacticraftcore:parachute:10, Orange Parachute
galacticraftcore:parachute:11, Pink Parachute
galacticraftcore:parachute:12, Purple Parachute
galacticraftcore:parachute:13, Red Parachute
galacticraftcore:parachute:14, Cyan Parachute
galacticraftcore:parachute:15, Yellow Parachute
galacticraftcore:prelaunch_checklist, Pre-Launch Checklist
galacticraftcore:dungeonfinder, Dungeon Locator
galacticraftcore:emergency_kit, Space Emergency Kit
galacticraftplanets:sludge, Bacterial Sludge
galacticraftplanets:bucket_sludge, Bacterial Sludge Bucket
galacticraftplanets:treasure_t2, Tier 2 Treasure Chest
galacticraftplanets:mars:0, Copper Ore
galacticraftplanets:mars:1, Tin Ore
galacticraftplanets:mars:2, Desh Ore
galacticraftplanets:mars:3, Iron Ore
galacticraftplanets:mars:4, Mars Cobblestone
galacticraftplanets:mars:5, Mars Fine Regolith
galacticraftplanets:mars:6, Mars Regolith
galacticraftplanets:mars:7, Mars Dungeon Brick
galacticraftplanets:mars:8, Block of Desh
galacticraftplanets:mars:9, Mars Stone
galacticraftplanets:cavern_vines, Cavernous Vines
galacticraftplanets:slimeling_egg:0, Red Slimeling Egg
galacticraftplanets:slimeling_egg:1, Blue Slimeling Egg
galacticraftplanets:slimeling_egg:2, Yellow Slimeling Egg
galacticraftplanets:creeper_egg, Creeper Egg
galacticraftplanets:mars_machine:0, Terraformer
galacticraftplanets:mars_machine:4, Cryogenic Chamber
galacticraftplanets:mars_machine:8, Launch Controller
galacticraftplanets:mars_machine_t2:0, Gas Liquefier
galacticraftplanets:mars_machine_t2:4, Methane Synthesizer
galacticraftplanets:mars_machine_t2:8, Water Electrolyzer
galacticraftplanets:boss_spawner_mars, tile.boss_spawner_mars.name
galacticraftplanets:mars_stairs_cobblestone, Mars Cobblestone Stairs
galacticraftplanets:mars_stairs_brick, Mars Dungeon Brick Stairs
galacticraftplanets:carbon_fragments, Fragmented Carbon
galacticraftplanets:item_basic_mars:0, Unrefined Desh
galacticraftplanets:item_basic_mars:1, Desh Stick
galacticraftplanets:item_basic_mars:2, Desh Ingot
galacticraftplanets:item_basic_mars:3, Heavy-Duty Plate
galacticraftplanets:item_basic_mars:4, Slimeling Inventory Bag
galacticraftplanets:item_basic_mars:5, Compressed Desh
galacticraftplanets:item_basic_mars:6, Fluid Manipulator
galacticraftplanets:desh_pick, Desh Pickaxe
galacticraftplanets:desh_pick_slime, Sticky Desh Pickaxe
galacticraftplanets:desh_axe, Worker's Alloy Axe
galacticraftplanets:desh_hoe, Worker's Alloy Hoe
galacticraftplanets:desh_spade, Desh Shovel
galacticraftplanets:desh_sword, Worker's Alloy Sword
galacticraftplanets:desh_helmet, Desh Helmet
galacticraftplanets:desh_chestplate, Desh Chestplate
galacticraftplanets:desh_leggings, Desh Leggings
galacticraftplanets:desh_boots, Desh Boots
galacticraftplanets:rocket_t2:0, Tier 2 Rocket
galacticraftplanets:rocket_t2:1, Tier 2 Rocket
galacticraftplanets:rocket_t2:2, Tier 2 Rocket
galacticraftplanets:rocket_t2:3, Tier 2 Rocket
galacticraftplanets:rocket_t2:4, Tier 2 Rocket
galacticraftplanets:rocket_t2:11, Cargo Rocket
galacticraftplanets:rocket_t2:12, Cargo Rocket
galacticraftplanets:rocket_t2:13, Cargo Rocket
galacticraftplanets:rocket_t2:14, Cargo Rocket
galacticraftplanets:key:0, Tier 2 Dungeon Key
galacticraftplanets:schematic:0, NASA Workbench Schematic
galacticraftplanets:schematic:1, NASA Workbench Schematic
galacticraftplanets:schematic:2, NASA Workbench Schematic
galacticraftplanets:asteroids_block:0, Asteroid Rock
galacticraftplanets:asteroids_block:1, Asteroid Rock
galacticraftplanets:asteroids_block:2, Asteroid Rock
galacticraftplanets:asteroids_block:3, Aluminum Ore
galacticraftplanets:asteroids_block:4, Ilmenite Ore
galacticraftplanets:asteroids_block:5, Iron Ore
galacticraftplanets:asteroids_block:6, Dark Decoration Block
galacticraftplanets:asteroids_block:7, Titanium Block
galacticraftplanets:walkway:0, Walkway
galacticraftplanets:walkway:1, Walkway
galacticraftplanets:walkway:2, Walkway
galacticraftplanets:beam_reflector, Energy Beam Reflector
galacticraftplanets:beam_receiver, Energy Beam Receiver
galacticraftplanets:telepad_short, Short Range Telepad
galacticraftplanets:dense_ice, Dense Ice
galacticraftplanets:miner_base, Astro Miner Base
galacticraftplanets:grapple, Grapple
galacticraftplanets:rocket_t3:0, Tier 3 Rocket
galacticraftplanets:rocket_t3:1, Tier 3 Rocket
galacticraftplanets:rocket_t3:2, Tier 3 Rocket
galacticraftplanets:rocket_t3:3, Tier 3 Rocket
galacticraftplanets:rocket_t3:4, Tier 3 Rocket
galacticraftplanets:astro_miner, Astro Miner
galacticraftplanets:thermal_padding:0, Thermal Padding Helm
galacticraftplanets:thermal_padding:1, Thermal Padding Chestpiece
galacticraftplanets:thermal_padding:2, Thermal Padding Leggings
galacticraftplanets:thermal_padding:3, Thermal Padding Boots
galacticraftplanets:item_basic_asteroids:0, Titanium Ingot
galacticraftplanets:item_basic_asteroids:1, Heavy Rocket Engine
galacticraftplanets:item_basic_asteroids:2, Heavy Rocket Fins
galacticraftplanets:item_basic_asteroids:3, Iron Shard
galacticraftplanets:item_basic_asteroids:4, Titanium Shard
galacticraftplanets:item_basic_asteroids:5, Heavy-Duty Plate
galacticraftplanets:item_basic_asteroids:6, Compressed Titanium
galacticraftplanets:item_basic_asteroids:7, Thermal Cloth
galacticraftplanets:item_basic_asteroids:8, Beam Core
galacticraftplanets:item_basic_asteroids:9, Titanium Dust
galacticraftplanets:methane_canister_partial:1, Filled Methane Gas Canister
galacticraftplanets:canister_partial_lox:1, Filled Canister of Liquid Oxygen
galacticraftplanets:canister_partial_ln2:1, Filled Canister of Liquid Nitrogen
galacticraftplanets:atmospheric_valve, Atmospheric Valve
galacticraftplanets:heavy_nose_cone:0, Heavy Nose Cone
galacticraftplanets:orion_drive, Orion Drive
galacticraftplanets:titanium_helmet, Titanium Helmet
galacticraftplanets:titanium_chestplate, Titanium Chestplate
galacticraftplanets:titanium_leggings, Titanium Leggings
galacticraftplanets:titanium_boots, Titanium Boots
galacticraftplanets:titanium_axe, Titanium Axe
galacticraftplanets:titanium_pickaxe, Titanium Pickaxe
galacticraftplanets:titanium_shovel, Titanium Shovel
galacticraftplanets:titanium_hoe, Titanium Hoe
galacticraftplanets:titanium_sword, Titanium Sword
galacticraftplanets:strange_seed:0, Strange Seed
galacticraftplanets:strange_seed:1, Strange Seed
galacticraftplanets:sulphuric_acid, Sulfuric Acid
galacticraftplanets:bucket_sulphuric_acid, Sulfuric Acid Bucket
galacticraftplanets:venus:0, Venus Soft Rock
galacticraftplanets:venus:1, Venus Hard Rock
galacticraftplanets:venus:2, Venus Volcanic Rock
galacticraftplanets:venus:3, Pumice
galacticraftplanets:venus:4, Venus Dungeon Brick I
galacticraftplanets:venus:5, Venus Dungeon Brick II
galacticraftplanets:venus:6, Aluminum Ore
galacticraftplanets:venus:7, Copper Ore
galacticraftplanets:venus:8, Galena Ore
galacticraftplanets:venus:9, Quartz Ore
galacticraftplanets:venus:10, Silicon Ore
galacticraftplanets:venus:11, Tin Ore
galacticraftplanets:venus:12, Lead Block
galacticraftplanets:venus:13, Solar Ore
galacticraftplanets:spout, Vapor Spout
galacticraftplanets:boss_spawner_venus, tile.boss_spawner_venus.name
galacticraftplanets:treasure_t3, Tier 3 Treasure Chest
galacticraftplanets:web_torch:0, Web String
galacticraftplanets:web_torch:1, Web String
galacticraftplanets:geothermal_generator, Geothermal Generator
galacticraftplanets:crashed_probe, Crashed Probe
galacticraftplanets:venus_rock_scorched, Scorched Venus Rock
galacticraftplanets:solar_array_module, Solar Array Module
galacticraftplanets:solar_array_controller, Solar Array Controller
galacticraftplanets:laser_turret, Laser Turret
galacticraftplanets:thermal_padding_t2:0, Isothermal Helm
galacticraftplanets:thermal_padding_t2:1, Isothermal Chestpiece
galacticraftplanets:thermal_padding_t2:2, Isothermal Leggings
galacticraftplanets:thermal_padding_t2:3, Isothermal Boots
galacticraftplanets:basic_item_venus:0, Shield Controller
galacticraftplanets:basic_item_venus:1, Lead Ingot
galacticraftplanets:basic_item_venus:2, Radioisotope Core
galacticraftplanets:basic_item_venus:3, Isothermal Fabric
galacticraftplanets:basic_item_venus:4, Solar Dust
galacticraftplanets:basic_item_venus:5, Solar Array Panel
galacticraftplanets:basic_item_venus:6, Solar Array Wafer
galacticraftplanets:volcanic_pickaxe, Volcanic Pickaxe
galacticraftplanets:key_t3:0, Tier 3 Dungeon Key
galacticraftplanets:atomic_battery, Atomic Battery
galaxyspace:machineframes:0, Basic Machine Frame
galaxyspace:machineframes:1, Advanced Machine Frame
galaxyspace:machineframes:2, Modern Machine Frame
galaxyspace:assembly_machine, Assembly Machine
galaxyspace:fuel_generator, Fuel Generator
galaxyspace:wind_generator, Wind Turbine
galaxyspace:modern_solarpanel, Hybrid Solar Panel
galaxyspace:rocket_assembler, Rocket Assembly
galaxyspace:universal_recycler, Universal Recycler
galaxyspace:liquid_extractor, Liquid Extractor
galaxyspace:liquid_separator, Liquid Separator
galaxyspace:hydroponic_base, Hydroponic Base
galaxyspace:hydroponic_farm, Hydroponic Farm Block
galaxyspace:gravitation_module, Gravity Module
galaxyspace:radiation_stabiliser, Magnetic Field Generator
galaxyspace:panel_controller, Controller Mini-panels
galaxyspace:single_solarpanel, Solar Mini-Panel
galaxyspace:modern_single_solarpanel, Modern Solar Mini-Panel
galaxyspace:modern_storage_module, Modern Energy Cluster
galaxyspace:advanced_landing_pad, Advanced Landing Pad
galaxyspace:modification_table, Modification Table
galaxyspace:gas_burner, Gas Burner
galaxyspace:oxygen_storage_module_1, Oxygen Storage Cluster
galaxyspace:solarwind_panel, Solar-Wind Panel
galaxyspace:adv_circuit_fabricator, Advanced Circuit Fabricator
galaxyspace:planet_shield, Planetary Shield
galaxyspace:energy_pad, Energy Pad
galaxyspace:dungeon_blocks:0, Ceres Dungeon Brick
galaxyspace:dungeon_blocks:1, Io Dungeon Brick
galaxyspace:treasure_t4, Treasure Chest Tier 4
galaxyspace:treasure_t5, Treasure Chest Tier 5
galaxyspace:futureglass_none, Future Glass
galaxyspace:futureglass:0, Black Future Glass
galaxyspace:futureglass:1, Red Future Glass
galaxyspace:futureglass:2, Green Future Glass
galaxyspace:futureglass:3, Brown Future Glass
galaxyspace:futureglass:4, Blue Future Glass
galaxyspace:futureglass:5, Purple Future Glass
galaxyspace:futureglass:6, Cyan Future Glass
galaxyspace:futureglass:7, Light Gray Future Glass
galaxyspace:futureglass:8, Gray Future Glass
galaxyspace:futureglass:9, Pink Future Glass
galaxyspace:futureglass:10, Lime Future Glass
galaxyspace:futureglass:11, Yellow Future Glass
galaxyspace:futureglass:12, Light Blue Future Glass
galaxyspace:futureglass:13, Magneta Future Glass
galaxyspace:futureglass:14, Orange Future Glass
galaxyspace:futureglass:15, White Future Glass
galaxyspace:gsores:0, Cobalt Ore
galaxyspace:gsores:1, Nickel Ore
galaxyspace:gsores:2, Uranium Ore
galaxyspace:decoblocks:0, Cobalt Decoration Block
galaxyspace:decoblocks:1, Magnesium Decoration Block
galaxyspace:decoblocks:2, Nickel Decoration Block
galaxyspace:decoblocks:3, Copper Decoration Block
galaxyspace:decoblocks:4, Cobalt Block
galaxyspace:decoblocks:5, Nickel Block
galaxyspace:decoblocks:6, Magnesium Block
galaxyspace:surface_ice:0, Oxygen Ice
galaxyspace:surface_ice:1, Nitrogen Ice
galaxyspace:surface_ice:2, Methane Ice
galaxyspace:surface_ice:3, Hydrogen Ice
galaxyspace:surface_ice:4, Dry Ice
galaxyspace:mercuryblocks:0, Mercury Surface Grunt
galaxyspace:mercuryblocks:1, Mercury Subsurface Grunt
galaxyspace:mercuryblocks:2, Mercury Stone
galaxyspace:mercuryblocks:3, Nickel Ore
galaxyspace:mercuryblocks:4, Iron Ore
galaxyspace:mercuryblocks:5, Magnesium Ore
galaxyspace:marsores:0, Diamond Ore
galaxyspace:marsores:1, Gold Ore
galaxyspace:marsores:2, Coal Ore
galaxyspace:marsores:3, Redstone Ore
galaxyspace:marsores:4, Silicon Ore
galaxyspace:marsores:5, Aluminum Ore
galaxyspace:ceresblocks:0, Ceres Surface Grunt
galaxyspace:ceresblocks:1, Ceres Subsurface Grunt
galaxyspace:ceresblocks:2, Dolomite Ore
galaxyspace:ceresblocks:3, Meteoric Iron Ore
galaxyspace:ceresblocks:4, Ceres Dungeon Top
galaxyspace:ceresblocks:5, Ceres Dungeon Floor
galaxyspace:plutoblocks:0, Pluto Surface Grunt
galaxyspace:plutoblocks:1, Pluto Surface Grunt
galaxyspace:plutoblocks:2, Pluto Surface Grunt
galaxyspace:plutoblocks:3, Pluto Surface Grunt
galaxyspace:plutoblocks:4, Pluto Surface Grunt
galaxyspace:plutoblocks:5, Pluto Stone
galaxyspace:haumeablocks:0, Haumea Surface Grunt
galaxyspace:haumeablocks:1, Haumea Stone
galaxyspace:haumeablocks:2, Haumea Cobblestone
galaxyspace:haumeablocks:3, Aluminum Ore
galaxyspace:ioblocks:0, Io Surface Grunt
galaxyspace:ioblocks:1, Io Stone
galaxyspace:ioblocks:2, Io Ash
galaxyspace:ioblocks:3, Copper Ore
galaxyspace:ioblocks:4, Sulfur Ore
galaxyspace:ioblocks:5, Volcanic Ore
galaxyspace:ioblocks:6, Io Lava Geyser
galaxyspace:ioblocks:7, Io Sulfur Geyser
galaxyspace:ioblocks:8, Io Dungeon Top
galaxyspace:ioblocks:9, Io Dungeon Floor
galaxyspace:ioblocks:10, Io Dungeon Bricks
galaxyspace:europablocks:0, Europa Surface Ice
galaxyspace:europablocks:1, Europa Stone
galaxyspace:europablocks:2, Brown Europa Ice
galaxyspace:europablocks:3, Emerald Ore
galaxyspace:europablocks:4, Silicon Ore
galaxyspace:europablocks:5, Aluminum Ore
galaxyspace:europablocks:6, tile.europa_surface_ice_2.name
galaxyspace:europa_geyser, Europa Geyser
galaxyspace:europa_uwgeyser, Europa Geyser
galaxyspace:ganymedeblocks:0, Ganymede Surface Grunt
galaxyspace:ganymedeblocks:1, Ganymede Stone
galaxyspace:ganymedeblocks:2, Magnesium Ore
galaxyspace:ganymedeblocks:3, Ilmenite Ore
galaxyspace:callistoblocks:0, Callisto Surface Grunt
galaxyspace:callistoblocks:1, Callisto Stone
galaxyspace:enceladusblocks:0, Enceladus Ice
galaxyspace:enceladusblocks:1, Enceladus Subsurface Grunt
galaxyspace:enceladusblocks:2, Coal Ore
galaxyspace:enceladus_crystal, Unknow Crystal
galaxyspace:titanblocks:0, Titan Surface Grunt
galaxyspace:titanblocks:1, Titan Subsurface Grunt
galaxyspace:titanblocks:2, Titan Stone
galaxyspace:titanblocks:3, Sapphire Ore
galaxyspace:titanblocks:4, Emerald Ore
galaxyspace:titanblocks:5, Diamond Ore
galaxyspace:titanblocks:6, Coal Ore
galaxyspace:titanblocks:7, Lapis Ore
galaxyspace:titanblocks:8, Redstone Ore
galaxyspace:mirandablocks:0, Miranda Surface Grunt
galaxyspace:mirandablocks:1, Miranda Subsurface Grunt
galaxyspace:mirandablocks:2, Miranda Stone
galaxyspace:mirandablocks:3, Iron Ore
galaxyspace:mirandablocks:4, Dolomite Ore
galaxyspace:mirandablocks:5, Diamond Ore
galaxyspace:mirandablocks:6, Quartz Ore
galaxyspace:mirandablocks:7, Cobalt Ore
galaxyspace:mirandablocks:8, Nickel Ore
galaxyspace:mirandablocks:9, Miranda Surface Grunt
galaxyspace:mirandablocks:10, Miranda Surface Grunt
galaxyspace:mirandablocks:11, Miranda Subsurface Grunt
galaxyspace:mirandablocks:12, Miranda Subsurface Grunt
galaxyspace:mirandablocks:13, Miranda Stone
galaxyspace:mirandablocks:14, Miranda Stone
galaxyspace:mirandablocks:15, Miranda Ice
galaxyspace:tritonblocks:0, Triton Surface Grunt
galaxyspace:tritonblocks:1, Triton Subsurface Grunt
galaxyspace:tritonblocks:2, Triton Stone
galaxyspace:tritonblocks:3, Triton Geyser
galaxyspace:tritonblocks:4, Triton Small Geyser
galaxyspace:gs_basic:0, Blank Fuel Tank
galaxyspace:gs_basic:1, Solar Flare Module
galaxyspace:gs_basic:2, Solar Flare
galaxyspace:gs_basic:3, Dolomite Crystal
galaxyspace:gs_basic:4, Dolomite Meal
galaxyspace:gs_basic:5, Modern Wafer
galaxyspace:gs_basic:6, Hematite
galaxyspace:gs_basic:7, Sulfur
galaxyspace:gs_basic:8, Unknown Crystal Shard
galaxyspace:gs_basic:9, Anti Radiation Tablets
galaxyspace:gs_basic:10, Schematics Box
galaxyspace:gs_basic:11, Blank Module
galaxyspace:gs_basic:12, Volcanic Shard
galaxyspace:gs_basic:13, Meteoric Iron Fragments
galaxyspace:gs_basic:14, Blank Schematic
galaxyspace:gs_basic:15, Uranium
galaxyspace:gs_basic:16, Prototype Controller Shield
galaxyspace:gs_basic:17, Bucket with Ice
galaxyspace:gs_basic:18, Portable Emergency Teleport
galaxyspace:gs_basic:19, [WIP] Info-Pad
galaxyspace:gs_basic:20, Advanced Emergency Kit
galaxyspace:gs_basic:21, Thermal Cloth
galaxyspace:gs_basic:22, Thermal Cloth
galaxyspace:gs_basic:23, Oxygen Ice Shard
galaxyspace:gs_basic:24, Nitrogen Ice Shard
galaxyspace:gs_basic:25, Methane Ice Shard
galaxyspace:gs_basic:26, Hydrogen Ice Shard
galaxyspace:gs_basic:27, Dry Ice Shard
galaxyspace:gs_basic:28, Colonist Kit
galaxyspace:gs_basic:29, Empty Plasma Cell
galaxyspace:gs_basic:30, Filled Plasma Cell
galaxyspace:gs_basic:31, Wolf Thermal Suit
galaxyspace:gs_basic:32, Animal Cage
galaxyspace:ingots:0, Cobalt Ingot
galaxyspace:ingots:1, Magnesium Ingot
galaxyspace:ingots:2, Nickel Ingot
galaxyspace:hdp:0, Heavy Duty Plate
galaxyspace:hdp:1, Heavy Duty Plate
galaxyspace:hdp:2, Heavy Duty Plate
galaxyspace:compressed_plates:0, Compressed Coal
galaxyspace:compressed_plates:1, Compressed Cobalt
galaxyspace:compressed_plates:2, Compressed Magnesium
galaxyspace:compressed_plates:3, Compressed Nickel
galaxyspace:compressed_plates:4, Compressed "SDHC-120" Alloy
galaxyspace:rocket_modules:0, Tier 1 Lander
galaxyspace:rocket_modules:1, Tier 2 Lander
galaxyspace:rocket_modules:2, Tier 3 Lander
galaxyspace:rocket_modules:3, Small Fuel Canister
galaxyspace:rocket_modules:4, Ion Engine
galaxyspace:rocket_modules:5, [WIP] Plasma Engine
galaxyspace:rocket_modules:6, Sublight Engine
galaxyspace:rocket_modules:7, [WIP] Black Hole Engine
galaxyspace:rocket_modules:8, Rocket License
galaxyspace:rocket_modules:9, Rocket License
galaxyspace:rocket_modules:10, Rocket License
galaxyspace:rocket_parts:0, Durable Nose Cone
galaxyspace:rocket_parts:1, Durable Rocket Body
galaxyspace:rocket_parts:2, Durable Rocket Engine
galaxyspace:rocket_parts:3, Heavy Booster
galaxyspace:rocket_parts:4, Durable Rocket Vane
galaxyspace:rocket_parts:5, Durable Nose Cone
